time:112838:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.43:GyroY: -0.73:gyroZ: -1.22

time:112946:accelX: 0.01:accelY: -0.05:accelZ: -1.00
gyrolX: 0.85:GyroY: -0.12:gyroZ: -1.28

time:113053:accelX: 0.02:accelY: -0.06:accelZ: -1.00
gyrolX: 1.59:GyroY: 2.99:gyroZ: -1.34

time:113161:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.98:GyroY: -0.31:gyroZ: -1.22

time:113268:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: -0.24:GyroY: -0.43:gyroZ: -0.98

time:113376:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.24:GyroY: -0.61:gyroZ: -1.10

time:113484:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.37:GyroY: -0.55:gyroZ: -1.40

time:113591:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.67:GyroY: -0.61:gyroZ: -1.04

time:113699:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.43:GyroY: -0.67:gyroZ: -1.16

time:113806:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.67:GyroY: -0.61:gyroZ: -1.22

time:113915:accelX: 0.02:accelY: -0.06:accelZ: -1.00
gyrolX: 0.67:GyroY: -0.67:gyroZ: -1.04

time:114022:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.49:GyroY: -0.55:gyroZ: -1.34

time:114129:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.12:GyroY: -0.43:gyroZ: -1.34

time:114237:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.43:GyroY: -0.79:gyroZ: -1.40

time:114344:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.43:GyroY: -0.55:gyroZ: -1.16

time:114453:accelX: 0.01:accelY: -0.05:accelZ: -1.00
gyrolX: 0.06:GyroY: -0.49:gyroZ: -1.10

time:114560:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.55:GyroY: -0.67:gyroZ: -1.28

time:114667:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.55:GyroY: -0.49:gyroZ: -1.28

time:114775:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.43:GyroY: -0.49:gyroZ: -1.10

time:114882:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.49:GyroY: -0.73:gyroZ: -1.28

time:114990:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.18:GyroY: -0.73:gyroZ: -1.04

time:115097:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.12:GyroY: -0.67:gyroZ: -1.40

time:115205:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.55:GyroY: -0.55:gyroZ: -1.16

time:115312:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.18:GyroY: -0.37:gyroZ: -1.16

time:115420:accelX: 0.01:accelY: -0.05:accelZ: -1.00
gyrolX: 0.31:GyroY: -0.37:gyroZ: -1.22

time:115528:accelX: 0.01:accelY: -0.05:accelZ: -0.99
gyrolX: 0.37:GyroY: -0.61:gyroZ: -1.16

time:115635:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.24:GyroY: -0.55:gyroZ: -1.34

time:115744:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.73:GyroY: -0.61:gyroZ: -1.28

time:115851:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.49:GyroY: -0.49:gyroZ: -1.40

time:115958:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: -0.06:GyroY: -0.67:gyroZ: -1.16

time:116066:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.61:GyroY: -0.61:gyroZ: -1.22

time:116174:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.31:GyroY: -0.73:gyroZ: -1.28

time:116282:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.31:GyroY: -0.67:gyroZ: -1.28

time:116389:accelX: 0.02:accelY: -0.05:accelZ: -1.00
