gyrolX: 0.43:GyroY: -0.49:gyroZ: -1.22

time:213341:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.31:GyroY: -0.61:gyroZ: -1.28

time:213449:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.43:GyroY: -0.73:gyroZ: -1.28

time:213556:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.49:GyroY: -0.31:gyroZ: -1.46

time:213664:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.61:GyroY: -0.31:gyroZ: -1.10

time:213772:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.55:GyroY: -0.92:gyroZ: -1.34

time:213879:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.37:GyroY: -0.85:gyroZ: -1.22

time:213987:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.43:GyroY: -0.49:gyroZ: -1.10

time:214094:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.49:GyroY: -0.61:gyroZ: -1.16

time:214202:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.31:GyroY: -0.73:gyroZ: -1.34

time:214309:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.55:GyroY: -0.55:gyroZ: -1.28

time:214417:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.73:GyroY: -0.73:gyroZ: -1.59

time:214525:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.31:GyroY: -0.37:gyroZ: -1.28

time:214632:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.18:GyroY: -0.61:gyroZ: -1.22

time:214740:accelX: 0.02:accelY: -0.05:accelZ: -1.01
gyrolX: 0.49:GyroY: -0.31:gyroZ: -1.22

time:214847:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.49:GyroY: -0.55:gyroZ: -1.34

time:214956:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.37:GyroY: -0.37:gyroZ: -1.22

time:215063:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.55:GyroY: -0.73:gyroZ: -1.10

time:215170:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.31:GyroY: -0.43:gyroZ: -1.34

time:215278:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.18:GyroY: -0.73:gyroZ: -1.16

time:215385:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.49:GyroY: -0.55:gyroZ: -1.04

time:215493:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.49:GyroY: -0.67:gyroZ: -1.22

time:215600:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.43:GyroY: -0.18:gyroZ: -1.53

time:215708:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.18:GyroY: -0.61:gyroZ: -1.28

time:215816:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.61:GyroY: -0.37:gyroZ: -1.34

time:215923:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.37:GyroY: -0.31:gyroZ: -1.16

time:216031:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.49:GyroY: -0.85:gyroZ: -1.28

time:216138:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.67:GyroY: -0.43:gyroZ: -1.28

time:216246:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.61:GyroY: -0.43:gyroZ: -1.34

time:216353:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.24:GyroY: -0.37:gyroZ: -1.22

time:216461:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.43:GyroY: -0.49:gyroZ: -1.28

time:216569:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.67:GyroY: -0.79:gyroZ: -1.28

time:216676:accelX: 0.02:accelY: -0.05:accelZ: -1.00
gyrolX: 0.31:GyroY: -0.61:gyroZ: -1.16

time:216784:accelX: 0.02:accelY: -0.05:accelZ: -0.99
gyrolX: 0.49:GyroY: -0.55:gyroZ: -1.40
