time:289498:accelX: 0.87:accelY: 0.22:accelZ: -0.55
gyrolX: -27.53:GyroY: -22.34:gyroZ: -33.33

time:289606:accelX: 0.93:accelY: -0.53:accelZ: -0.23
gyrolX: -193.24:GyroY: 22.71:gyroZ: -104.37

time:289715:accelX: 1.01:accelY: -0.18:accelZ: -0.21
gyrolX: 74.22:GyroY: 0.43:gyroZ: -70.68

time:289824:accelX: 0.91:accelY: -0.18:accelZ: -0.17
gyrolX: 26.49:GyroY: -17.82:gyroZ: -50.42

time:289932:accelX: 0.96:accelY: -0.14:accelZ: -0.20
gyrolX: 43.40:GyroY: -18.49:gyroZ: 15.08

time:290041:accelX: 1.00:accelY: -0.26:accelZ: -0.21
gyrolX: -12.57:GyroY: -5.62:gyroZ: 27.77

time:290150:accelX: 0.91:accelY: -0.26:accelZ: -0.23
gyrolX: -18.07:GyroY: 1.04:gyroZ: 12.27

time:290258:accelX: 0.94:accelY: -0.27:accelZ: -0.21
gyrolX: 2.26:GyroY: -7.57:gyroZ: 4.76

time:290367:accelX: 1.01:accelY: -0.19:accelZ: -0.25
gyrolX: 4.39:GyroY: 0.73:gyroZ: 10.56

time:290476:accelX: 0.98:accelY: -0.25:accelZ: -0.21
gyrolX: -3.66:GyroY: 4.64:gyroZ: -2.87

time:290584:accelX: 0.96:accelY: -0.24:accelZ: -0.18
gyrolX: 3.05:GyroY: 0.31:gyroZ: -3.72

time:290693:accelX: 0.96:accelY: -0.23:accelZ: -0.20
gyrolX: 3.60:GyroY: -4.88:gyroZ: -2.08

time:290801:accelX: 0.96:accelY: -0.24:accelZ: -0.22
gyrolX: 5.19:GyroY: 0.49:gyroZ: -5.98

time:290910:accelX: 0.94:accelY: -0.21:accelZ: -0.14
gyrolX: -9.40:GyroY: -8.18:gyroZ: -13.12

time:291018:accelX: 0.96:accelY: -0.31:accelZ: -0.27
gyrolX: 71.17:GyroY: -21.79:gyroZ: 31.86

time:291127:accelX: 1.01:accelY: -0.11:accelZ: -0.20
gyrolX: 38.21:GyroY: 12.57:gyroZ: 7.02

time:291236:accelX: 0.93:accelY: -0.22:accelZ: -0.23
gyrolX: -70.13:GyroY: 19.35:gyroZ: -34.55

time:291344:accelX: 0.93:accelY: -0.27:accelZ: -0.24
gyrolX: -20.51:GyroY: 21.06:gyroZ: -19.78

time:291454:accelX: 0.95:accelY: -0.34:accelZ: -0.33
gyrolX: -21.73:GyroY: 24.66:gyroZ: -30.94

time:291562:accelX: 0.89:accelY: -0.46:accelZ: -0.33
gyrolX: -43.76:GyroY: 40.34:gyroZ: -47.49

time:291670:accelX: 0.85:accelY: -0.64:accelZ: -0.30
gyrolX: -49.38:GyroY: 46.14:gyroZ: -83.92

time:291779:accelX: 0.77:accelY: -0.72:accelZ: -0.22
gyrolX: -62.01:GyroY: 45.72:gyroZ: -136.72

time:291887:accelX: 0.28:accelY: -0.59:accelZ: -0.20
gyrolX: 36.25:GyroY: -20.94:gyroZ: -50.23

time:291996:accelX: 0.74:accelY: -0.23:accelZ: -0.27
gyrolX: -16.11:GyroY: -57.74:gyroZ: 52.55

time:292105:accelX: 0.92:accelY: -0.44:accelZ: -0.07
gyrolX: 14.95:GyroY: -42.72:gyroZ: 185.24

time:292212:accelX: 1.31:accelY: -0.68:accelZ: -0.21
gyrolX: 83.50:GyroY: -91.80:gyroZ: 241.21

time:292322:accelX: 1.14:accelY: -0.68:accelZ: -0.51
gyrolX: 91.61:GyroY: -24.54:gyroZ: 68.91

time:292430:accelX: 1.07:accelY: -0.56:accelZ: -0.46
gyrolX: -50.78:GyroY: 62.01:gyroZ: -123.96

time:292539:accelX: 1.41:accelY: -0.35:accelZ: -0.20
gyrolX: -55.36:GyroY: 107.60:gyroZ: -221.44

time:292647:accelX: 1.07:accelY: -0.14:accelZ: -0.09
gyrolX: 13.24:GyroY: 91.19:gyroZ: -188.48

time:292755:accelX: 0.60:accelY: 0.03:accelZ: -0.19
gyrolX: -32.78:GyroY: 0.31:gyroZ: 16.48

time:292936:accelX: 1.31:accelY: -0.40:accelZ: -0.09
gyrolX: 34.79:GyroY: -81.42:gyroZ: 311.40

time:293044:accelX: 1.42:accelY: -0.53:accelZ: -0.38
gyrolX: 100.04:GyroY: -72.51:gyroZ: 202.15

time:293153:accelX: 0.81:accelY: -0.36:accelZ: -0.56
