gyrolX: 4.03:GyroY: 1.28:gyroZ: -3.42

time:138792:accelX: -0.18:accelY: -0.31:accelZ: -0.93
gyrolX: 1.59:GyroY: 1.40:gyroZ: 1.28

time:138901:accelX: -0.16:accelY: -0.36:accelZ: -0.94
gyrolX: 0.67:GyroY: -1.65:gyroZ: -6.23

time:139009:accelX: -0.18:accelY: -0.32:accelZ: -0.92
gyrolX: -1.16:GyroY: -2.01:gyroZ: -5.68

time:139119:accelX: -0.17:accelY: -0.34:accelZ: -0.91
gyrolX: 0.79:GyroY: -3.11:gyroZ: -2.81

time:139227:accelX: -0.18:accelY: -0.33:accelZ: -0.91
gyrolX: 2.14:GyroY: 0.43:gyroZ: -1.28

time:139335:accelX: -0.16:accelY: -0.32:accelZ: -0.94
gyrolX: 5.98:GyroY: 2.01:gyroZ: 2.62

time:139445:accelX: -0.16:accelY: -0.32:accelZ: -0.98
gyrolX: 9.40:GyroY: 4.03:gyroZ: -4.39

time:139553:accelX: -0.21:accelY: -0.37:accelZ: -0.84
gyrolX: 7.08:GyroY: 5.31:gyroZ: -15.75

time:139662:accelX: -0.19:accelY: -0.26:accelZ: -0.95
gyrolX: -3.72:GyroY: -1.34:gyroZ: -0.37

time:139770:accelX: -0.22:accelY: -0.28:accelZ: -0.93
gyrolX: 0.73:GyroY: -1.53:gyroZ: -3.91

time:139878:accelX: -0.20:accelY: -0.30:accelZ: -0.93
gyrolX: 2.20:GyroY: -7.51:gyroZ: 1.71

time:139987:accelX: -0.19:accelY: -0.30:accelZ: -0.95
gyrolX: 0.06:GyroY: -1.71:gyroZ: 3.17

time:140095:accelX: -0.19:accelY: -0.28:accelZ: -0.94
gyrolX: 1.22:GyroY: -0.79:gyroZ: 1.95

time:140204:accelX: -0.18:accelY: -0.28:accelZ: -0.95
gyrolX: -1.10:GyroY: -1.65:gyroZ: 1.65

time:140313:accelX: -0.19:accelY: -0.31:accelZ: -0.94
gyrolX: 1.46:GyroY: 0.85:gyroZ: -1.83

time:140421:accelX: -0.19:accelY: -0.28:accelZ: -0.93
gyrolX: -0.49:GyroY: -3.36:gyroZ: -1.28

time:140530:accelX: -0.17:accelY: -0.32:accelZ: -0.94
gyrolX: 0.79:GyroY: 1.77:gyroZ: -3.17

time:140638:accelX: -0.20:accelY: -0.27:accelZ: -0.95
gyrolX: -3.78:GyroY: -0.18:gyroZ: 5.13

time:140748:accelX: -0.18:accelY: -0.31:accelZ: -0.96
gyrolX: -12.02:GyroY: 0.24:gyroZ: 3.23

time:140856:accelX: -0.18:accelY: -0.29:accelZ: -0.95
gyrolX: 4.09:GyroY: -0.98:gyroZ: -0.24

time:140965:accelX: -0.18:accelY: -0.29:accelZ: -0.94
gyrolX: -7.14:GyroY: -2.26:gyroZ: -2.14

time:141074:accelX: -0.19:accelY: -0.29:accelZ: -0.93
gyrolX: -5.68:GyroY: -0.67:gyroZ: -15.87

time:141182:accelX: -0.15:accelY: -0.28:accelZ: -1.00
gyrolX: 8.06:GyroY: 1.59:gyroZ: 12.33

time:141291:accelX: -0.20:accelY: -0.40:accelZ: -0.93
gyrolX: -3.72:GyroY: 0.49:gyroZ: -0.55

time:141399:accelX: -0.18:accelY: -0.30:accelZ: -0.94
gyrolX: -0.49:GyroY: 0.43:gyroZ: -0.98

time:141508:accelX: -0.18:accelY: -0.29:accelZ: -0.97
gyrolX: -3.36:GyroY: -7.69:gyroZ: -5.43

time:141617:accelX: -0.19:accelY: -0.32:accelZ: -0.90
gyrolX: 3.91:GyroY: 1.28:gyroZ: -8.61

time:141725:accelX: -0.17:accelY: -0.32:accelZ: -0.96
gyrolX: -2.56:GyroY: 1.77:gyroZ: 2.99

time:141834:accelX: -0.18:accelY: -0.31:accelZ: -0.94
gyrolX: 5.00:GyroY: 0.00:gyroZ: -2.99

time:141943:accelX: -0.18:accelY: -0.32:accelZ: -0.92
gyrolX: -2.14:GyroY: -3.60:gyroZ: -1.04

time:142051:accelX: -0.17:accelY: -0.29:accelZ: -0.94
gyrolX: 2.62:GyroY: -0.49:gyroZ: -2.01

time:142161:accelX: -0.18:accelY: -0.31:accelZ: -0.92
gyrolX: 2.56:GyroY: 0.61:gyroZ: -3.72

time:142269:accelX: -0.17:accelY: -0.32:accelZ: -0.94
gyrolX: 5.92:GyroY: -5.13:gyroZ: -7.32
