time:274246:accelX: -0.03:accelY: -0.02:accelZ: -1.00
gyrolX: 0.43:GyroY: -0.37:gyroZ: -1.34

time:274353:accelX: -0.03:accelY: -0.02:accelZ: -1.00
gyrolX: 0.43:GyroY: -0.43:gyroZ: -1.10

time:274460:accelX: -0.03:accelY: -0.02:accelZ: -1.00
gyrolX: 0.37:GyroY: -0.61:gyroZ: -1.16

time:274568:accelX: -0.02:accelY: -0.02:accelZ: -1.00
gyrolX: 0.55:GyroY: -0.43:gyroZ: -1.28

time:274676:accelX: -0.02:accelY: -0.02:accelZ: -1.00
gyrolX: 0.61:GyroY: -0.55:gyroZ: -1.10

time:274784:accelX: -0.03:accelY: -0.02:accelZ: -1.00
gyrolX: 0.37:GyroY: -0.49:gyroZ: -1.34

time:274891:accelX: -0.02:accelY: -0.02:accelZ: -1.00
gyrolX: 0.55:GyroY: -0.31:gyroZ: -1.22

time:274999:accelX: -0.03:accelY: -0.02:accelZ: -1.01
gyrolX: 0.55:GyroY: -0.55:gyroZ: -1.34

time:275106:accelX: -0.03:accelY: -0.02:accelZ: -1.00
gyrolX: 0.67:GyroY: -0.49:gyroZ: -1.04

time:275214:accelX: -0.02:accelY: -0.02:accelZ: -1.00
gyrolX: 0.55:GyroY: -0.61:gyroZ: -1.22

time:275322:accelX: -0.03:accelY: -0.02:accelZ: -0.99
gyrolX: 0.37:GyroY: -0.79:gyroZ: -0.85

time:275429:accelX: -0.03:accelY: -0.02:accelZ: -0.99
gyrolX: 0.55:GyroY: -0.67:gyroZ: -1.10

time:275537:accelX: -0.03:accelY: -0.02:accelZ: -0.99
gyrolX: 0.49:GyroY: -0.43:gyroZ: -1.16

time:275644:accelX: -0.03:accelY: -0.02:accelZ: -0.99
gyrolX: 0.43:GyroY: -0.24:gyroZ: -1.16

time:275752:accelX: -0.02:accelY: 0.01:accelZ: -0.96
gyrolX: 0.24:GyroY: -4.82:gyroZ: -1.40

time:275868:accelX: -0.02:accelY: -0.01:accelZ: -1.00
gyrolX: -0.18:GyroY: -0.73:gyroZ: -1.40

time:275975:accelX: -0.05:accelY: -0.06:accelZ: -1.12
gyrolX: 1.22:GyroY: 2.44:gyroZ: -0.31

time:276083:accelX: -0.02:accelY: -0.02:accelZ: -1.01
gyrolX: -1.10:GyroY: 0.18:gyroZ: -1.22

time:276191:accelX: -0.02:accelY: -0.02:accelZ: -1.00
gyrolX: 0.55:GyroY: -0.06:gyroZ: -1.16

time:276298:accelX: -0.03:accelY: -0.02:accelZ: -1.00
gyrolX: 0.18:GyroY: -0.12:gyroZ: -1.28

time:276407:accelX: -0.02:accelY: -0.02:accelZ: -1.00
gyrolX: 0.31:GyroY: -0.37:gyroZ: -1.40

time:276514:accelX: -0.03:accelY: -0.02:accelZ: -1.00
gyrolX: 0.31:GyroY: -0.37:gyroZ: -1.16

time:276622:accelX: -0.03:accelY: -0.02:accelZ: -1.00
gyrolX: 0.24:GyroY: -0.49:gyroZ: -1.22

time:276729:accelX: -0.03:accelY: -0.02:accelZ: -1.00
gyrolX: 0.43:GyroY: -0.85:gyroZ: -1.40

time:276837:accelX: -0.02:accelY: -0.02:accelZ: -1.00
gyrolX: 0.12:GyroY: -0.49:gyroZ: -1.16

time:276945:accelX: -0.03:accelY: -0.02:accelZ: -1.00
gyrolX: 0.49:GyroY: -0.12:gyroZ: -1.28

time:277052:accelX: -0.03:accelY: -0.02:accelZ: -1.00
gyrolX: 0.12:GyroY: -0.61:gyroZ: -1.22

time:277160:accelX: -0.03:accelY: -0.02:accelZ: -0.99
gyrolX: 0.31:GyroY: -0.55:gyroZ: -1.16

time:277267:accelX: -0.03:accelY: -0.02:accelZ: -0.99
gyrolX: 0.43:GyroY: -0.55:gyroZ: -1.22

time:277375:accelX: -0.02:accelY: -0.02:accelZ: -1.00
gyrolX: 0.61:GyroY: -1.10:gyroZ: -1.22

time:277483:accelX: -0.02:accelY: -0.02:accelZ: -1.00
gyrolX: 0.24:GyroY: -0.61:gyroZ: -1.04

time:277591:accelX: -0.03:accelY: -0.02:accelZ: -0.99
gyrolX: 0.31:GyroY: -0.67:gyroZ: -1.04

time:277699:accelX: -0.02:accelY: -0.02:accelZ: -0.99
gyrolX: 0.37:GyroY: -1.16:gyroZ: -1.10

time:277806:accelX: -0.02:accelY: -0.02:accelZ: -1.00
