time:255467:accelX: 0.01:accelY: -0.50:accelZ: -1.23
gyrolX: 31.07:GyroY: -16.91:gyroZ: -13.61

time:255576:accelX: -0.01:accelY: -0.18:accelZ: -0.96
gyrolX: -35.10:GyroY: 15.26:gyroZ: 15.14

time:255684:accelX: -0.07:accelY: -0.38:accelZ: -0.98
gyrolX: 9.52:GyroY: -5.19:gyroZ: 8.67

time:255792:accelX: -0.04:accelY: -0.33:accelZ: -0.92
gyrolX: -16.91:GyroY: 2.01:gyroZ: 5.80

time:255901:accelX: -0.07:accelY: -0.35:accelZ: -0.94
gyrolX: 20.39:GyroY: -2.26:gyroZ: -3.36

time:256009:accelX: -0.05:accelY: -0.37:accelZ: -0.97
gyrolX: -2.14:GyroY: 0.49:gyroZ: -1.89

time:256118:accelX: -0.05:accelY: -0.35:accelZ: -1.02
gyrolX: 6.47:GyroY: 0.85:gyroZ: -4.15

time:256226:accelX: -0.14:accelY: -0.34:accelZ: -0.83
gyrolX: 4.33:GyroY: -20.26:gyroZ: -16.48

time:256334:accelX: 0.02:accelY: -0.23:accelZ: -0.98
gyrolX: -4.64:GyroY: -31.56:gyroZ: -16.85

time:256443:accelX: -0.03:accelY: -0.12:accelZ: -0.95
gyrolX: -26.61:GyroY: 19.41:gyroZ: 15.26

time:256551:accelX: -0.07:accelY: -0.43:accelZ: -0.98
gyrolX: -21.48:GyroY: 3.48:gyroZ: 1.95

time:256660:accelX: -0.05:accelY: -0.27:accelZ: -1.00
gyrolX: 7.93:GyroY: -6.23:gyroZ: -5.00

time:256768:accelX: -0.02:accelY: -0.39:accelZ: -1.10
gyrolX: 31.92:GyroY: -3.36:gyroZ: -10.86

time:256876:accelX: 0.07:accelY: -0.19:accelZ: -1.12
gyrolX: 56.88:GyroY: 6.23:gyroZ: -3.97

time:256985:accelX: -0.09:accelY: -0.22:accelZ: -0.83
gyrolX: -18.31:GyroY: 6.29:gyroZ: 12.70

time:257093:accelX: -0.07:accelY: -0.29:accelZ: -0.94
gyrolX: 3.72:GyroY: 0.55:gyroZ: -5.68

time:257202:accelX: -0.04:accelY: -0.22:accelZ: -1.02
gyrolX: -10.50:GyroY: -6.53:gyroZ: -1.59

time:257310:accelX: -0.07:accelY: -0.22:accelZ: -0.90
gyrolX: -5.74:GyroY: -1.71:gyroZ: 2.14

time:257418:accelX: -0.05:accelY: -0.25:accelZ: -0.95
gyrolX: 3.42:GyroY: -0.18:gyroZ: -1.40

time:257527:accelX: -0.04:accelY: -0.31:accelZ: -0.99
gyrolX: -0.06:GyroY: 0.00:gyroZ: -2.87

time:257635:accelX: -0.05:accelY: -0.22:accelZ: -1.02
gyrolX: -5.62:GyroY: 1.89:gyroZ: 3.30

time:257743:accelX: 0.00:accelY: -0.15:accelZ: -1.04
gyrolX: -22.52:GyroY: 39.67:gyroZ: 27.95

time:257851:accelX: -0.11:accelY: -0.07:accelZ: -0.79
gyrolX: -1.83:GyroY: 31.86:gyroZ: 67.75

time:257985:accelX: -0.18:accelY: -0.41:accelZ: -0.93
gyrolX: -43.09:GyroY: -14.95:gyroZ: 18.37

time:258094:accelX: -0.07:accelY: -0.24:accelZ: -0.99
gyrolX: -33.63:GyroY: 14.59:gyroZ: -4.88

time:258203:accelX: -0.06:accelY: -0.63:accelZ: -0.84
gyrolX: 51.88:GyroY: -10.25:gyroZ: -19.90

time:258311:accelX: -0.17:accelY: -0.31:accelZ: -0.83
gyrolX: -33.94:GyroY: -29.11:gyroZ: -75.38

time:258419:accelX: -0.04:accelY: -0.12:accelZ: -1.03
gyrolX: 16.66:GyroY: -16.11:gyroZ: -10.38

time:258527:accelX: -0.08:accelY: -0.39:accelZ: -0.97
gyrolX: 5.74:GyroY: 5.68:gyroZ: 6.29

time:258636:accelX: -0.09:accelY: -0.39:accelZ: -0.95
gyrolX: 3.78:GyroY: -1.40:gyroZ: -5.43

time:258745:accelX: -0.10:accelY: -0.34:accelZ: -0.92
gyrolX: 1.16:GyroY: -0.43:gyroZ: 0.37

time:258852:accelX: -0.08:accelY: -0.40:accelZ: -0.98
gyrolX: 9.28:GyroY: 2.99:gyroZ: -5.07

time:258960:accelX: -0.11:accelY: -0.29:accelZ: -0.86
gyrolX: -1.28:GyroY: -0.98:gyroZ: 0.31

time:259069:accelX: -0.10:accelY: -0.31:accelZ: -0.92
