
time:208002:accelX: -0.12:accelY: -0.19:accelZ: -0.99
gyrolX: -18.68:GyroY: -2.81:gyroZ: 11.96

time:208111:accelX: -0.03:accelY: -0.19:accelZ: -0.78
gyrolX: 6.29:GyroY: -13.31:gyroZ: 13.24

time:208228:accelX: -0.12:accelY: -0.17:accelZ: -1.09
gyrolX: 31.92:GyroY: 0.18:gyroZ: 3.72

time:208336:accelX: 0.04:accelY: -0.34:accelZ: -1.01
gyrolX: -28.56:GyroY: 26.61:gyroZ: -4.82

time:208445:accelX: -0.14:accelY: -0.43:accelZ: -0.77
gyrolX: -20.81:GyroY: 1.95:gyroZ: -16.91

time:208553:accelX: -0.23:accelY: -0.51:accelZ: -0.99
gyrolX: 0.24:GyroY: -19.96:gyroZ: -19.41

time:208663:accelX: -0.12:accelY: -0.38:accelZ: -0.92
gyrolX: 8.79:GyroY: -0.67:gyroZ: -16.05

time:208771:accelX: -0.11:accelY: -0.46:accelZ: -0.90
gyrolX: -0.98:GyroY: -6.90:gyroZ: -3.48

time:208879:accelX: -0.10:accelY: -0.44:accelZ: -0.93
gyrolX: 19.23:GyroY: 0.18:gyroZ: -11.60

time:208988:accelX: -0.13:accelY: -0.37:accelZ: -0.91
gyrolX: 15.93:GyroY: 0.00:gyroZ: -18.43

time:209096:accelX: -0.14:accelY: -0.28:accelZ: -0.91
gyrolX: 30.82:GyroY: -4.33:gyroZ: -7.02

time:209205:accelX: -0.12:accelY: -0.34:accelZ: -0.97
gyrolX: -5.80:GyroY: 4.09:gyroZ: -0.98

time:209314:accelX: -0.14:accelY: -0.34:accelZ: -0.91
gyrolX: 2.56:GyroY: 5.43:gyroZ: -6.53

time:209422:accelX: -0.14:accelY: -0.36:accelZ: -0.94
gyrolX: -1.53:GyroY: -5.25:gyroZ: -6.71

time:209531:accelX: -0.13:accelY: -0.35:accelZ: -0.94
gyrolX: -0.43:GyroY: -0.61:gyroZ: -1.34

time:209640:accelX: -0.14:accelY: -0.34:accelZ: -0.95
gyrolX: 2.56:GyroY: -4.39:gyroZ: -0.98

time:209749:accelX: -0.14:accelY: -0.31:accelZ: -0.92
gyrolX: 3.42:GyroY: 2.26:gyroZ: 0.43

time:209858:accelX: -0.12:accelY: -0.33:accelZ: -0.96
gyrolX: 3.23:GyroY: -2.75:gyroZ: -1.28

time:209966:accelX: -0.13:accelY: -0.32:accelZ: -0.96
gyrolX: -0.06:GyroY: 1.77:gyroZ: -2.26

time:210075:accelX: -0.14:accelY: -0.33:accelZ: -0.93
gyrolX: 4.09:GyroY: 2.20:gyroZ: -3.72

time:210184:accelX: -0.13:accelY: -0.31:accelZ: -0.95
gyrolX: 1.04:GyroY: -3.42:gyroZ: -0.18

time:210292:accelX: -0.12:accelY: -0.35:accelZ: -0.98
gyrolX: -0.98:GyroY: -0.43:gyroZ: -1.59

time:210401:accelX: -0.13:accelY: -0.28:accelZ: -1.00
gyrolX: 4.03:GyroY: 5.13:gyroZ: 3.17

time:210510:accelX: -0.16:accelY: -0.31:accelZ: -0.94
gyrolX: -2.38:GyroY: 10.31:gyroZ: 10.56

time:210619:accelX: -0.17:accelY: -0.36:accelZ: -0.92
gyrolX: -1.34:GyroY: -2.20:gyroZ: -0.49

time:210728:accelX: -0.15:accelY: -0.30:accelZ: -0.95
gyrolX: 1.40:GyroY: -4.46:gyroZ: -5.80

time:210836:accelX: -0.15:accelY: -0.31:accelZ: -0.94
gyrolX: 1.89:GyroY: -3.30:gyroZ: -2.26

time:210945:accelX: -0.14:accelY: -0.32:accelZ: -0.96
gyrolX: 1.28:GyroY: -0.92:gyroZ: -1.95

time:211054:accelX: -0.14:accelY: -0.30:accelZ: -0.94
gyrolX: 3.17:GyroY: -2.08:gyroZ: -3.23

time:211163:accelX: -0.13:accelY: -0.30:accelZ: -0.96
gyrolX: 2.08:GyroY: 4.03:gyroZ: -6.84

time:211271:accelX: -0.16:accelY: -0.26:accelZ: -0.91
gyrolX: 0.43:GyroY: 0.37:gyroZ: -4.58

time:211380:accelX: -0.16:accelY: -0.30:accelZ: -0.94
gyrolX: -1.65:GyroY: -1.95:gyroZ: -2.20

time:211489:accelX: -0.14:accelY: -0.31:accelZ: -0.97
gyrolX: 0.31:GyroY: -1.95:gyroZ: -0.73

