gyrolX: 0.06:GyroY: -0.61:gyroZ: -0.37

time:3816219:accelX: -0.01:accelY: -0.18:accelZ: -0.99
gyrolX: 0.12:GyroY: -0.55:gyroZ: -0.49

time:3817220:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: -0.24:GyroY: -0.67:gyroZ: -0.43

time:3818221:accelX: -0.01:accelY: -0.17:accelZ: -0.98
gyrolX: 0.00:GyroY: -0.61:gyroZ: -0.31

time:3819222:accelX: -0.01:accelY: -0.18:accelZ: -0.99
gyrolX: -0.18:GyroY: -0.49:gyroZ: -0.24

time:3820223:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: 0.00:GyroY: -0.85:gyroZ: -0.24

time:3821224:accelX: -0.01:accelY: -0.18:accelZ: -0.99
gyrolX: 0.12:GyroY: -0.43:gyroZ: -0.37

time:3822225:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: -0.06:GyroY: -1.04:gyroZ: -0.12

time:3823226:accelX: -0.01:accelY: -0.18:accelZ: -1.00
gyrolX: -0.06:GyroY: -0.79:gyroZ: -0.24

time:3824227:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: 0.00:GyroY: -0.73:gyroZ: -0.37

time:3825228:accelX: -0.01:accelY: -0.18:accelZ: -0.99
gyrolX: -0.18:GyroY: -1.04:gyroZ: -0.12

time:3826229:accelX: -0.01:accelY: -0.18:accelZ: -0.99
gyrolX: -0.12:GyroY: -0.73:gyroZ: -0.18

time:3827230:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: -0.31:GyroY: -0.55:gyroZ: 0.06

time:3828231:accelX: -0.01:accelY: -0.18:accelZ: -1.00
gyrolX: 0.31:GyroY: -0.67:gyroZ: -0.24

time:3829232:accelX: -0.01:accelY: -0.18:accelZ: -0.99
gyrolX: 0.00:GyroY: -0.79:gyroZ: -0.55

time:3830233:accelX: -0.01:accelY: -0.18:accelZ: -0.99
gyrolX: -0.06:GyroY: -0.67:gyroZ: -0.12

time:3831234:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: 0.00:GyroY: -0.92:gyroZ: -0.37

time:3832235:accelX: -0.01:accelY: -0.17:accelZ: -1.00
gyrolX: 0.12:GyroY: -0.85:gyroZ: -0.24

time:3833236:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: 0.06:GyroY: -0.43:gyroZ: -0.24

time:3834237:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: 0.00:GyroY: -0.85:gyroZ: -0.31

time:3835238:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: -0.06:GyroY: -0.73:gyroZ: -0.18

time:3836239:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: -0.06:GyroY: -0.85:gyroZ: -0.24

time:3837240:accelX: -0.01:accelY: -0.17:accelZ: -0.98
gyrolX: 0.12:GyroY: -0.67:gyroZ: -0.24

time:3838241:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: 0.00:GyroY: -0.73:gyroZ: -0.06

time:3839242:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: 0.06:GyroY: -0.49:gyroZ: -0.18

time:3840243:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: -0.12:GyroY: -0.37:gyroZ: -0.24

time:3841244:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: -0.06:GyroY: -0.49:gyroZ: -0.31

time:3842245:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: 0.00:GyroY: -0.67:gyroZ: -0.24

time:3843246:accelX: -0.01:accelY: -0.18:accelZ: -0.99
gyrolX: 0.06:GyroY: -0.49:gyroZ: -0.24

time:3844247:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: 0.00:GyroY: -0.24:gyroZ: -0.12

time:3845248:accelX: -0.01:accelY: -0.18:accelZ: -1.00
gyrolX: -0.06:GyroY: -0.61:gyroZ: -0.12

time:3846249:accelX: -0.01:accelY: -0.18:accelZ: -0.99
gyrolX: -0.06:GyroY: -0.85:gyroZ: 0.00

time:3847250:accelX: -0.01:accelY: -0.17:accelZ: -0.99
gyrolX: -0.12:GyroY: -0.37:gyroZ: -0.31

time:3848250:accelX: -0.01:accelY: -0.17:accelZ: -0.98
gyrolX: -0.06:GyroY: -0.79:gyroZ: -0.24
