
time:98711:accelX: 1.97:accelY: -0.10:accelZ: 0.02
gyrolX: -22.46:GyroY: -31.74:gyroZ: 342.65

time:98820:accelX: 1.62:accelY: -0.50:accelZ: -0.30
gyrolX: -25.39:GyroY: 15.99:gyroZ: 266.97

time:98928:accelX: 0.68:accelY: -0.70:accelZ: -0.28
gyrolX: -46.14:GyroY: 2.75:gyroZ: 20.81

time:99037:accelX: 0.95:accelY: -0.52:accelZ: -0.14
gyrolX: 33.14:GyroY: -1.10:gyroZ: -142.82

time:99146:accelX: 1.96:accelY: -0.40:accelZ: -0.18
gyrolX: 41.08:GyroY: -1.53:gyroZ: -276.37

time:99254:accelX: 2.17:accelY: -0.15:accelZ: 0.01
gyrolX: 69.27:GyroY: 33.08:gyroZ: -364.75

time:99363:accelX: 1.23:accelY: -0.06:accelZ: 0.01
gyrolX: 31.43:GyroY: 22.28:gyroZ: -204.22

time:99470:accelX: 0.84:accelY: 0.21:accelZ: 0.02
gyrolX: 6.59:GyroY: -10.19:gyroZ: -24.78

time:99579:accelX: 0.99:accelY: -0.04:accelZ: -0.05
gyrolX: -12.39:GyroY: -32.10:gyroZ: 157.71

time:99687:accelX: 1.79:accelY: -0.20:accelZ: 0.08
gyrolX: -80.99:GyroY: -56.95:gyroZ: 313.29

time:99795:accelX: 1.81:accelY: -0.61:accelZ: -0.21
gyrolX: 148.86:GyroY: -56.46:gyroZ: 374.02

time:99904:accelX: 1.12:accelY: 0.17:accelZ: -0.50
gyrolX: -27.77:GyroY: -41.02:gyroZ: 113.59

time:100012:accelX: 0.79:accelY: -0.63:accelZ: -0.32
gyrolX: -126.28:GyroY: 1.77:gyroZ: -53.28

time:100121:accelX: 1.29:accelY: -0.35:accelZ: -0.21
gyrolX: 121.83:GyroY: 46.39:gyroZ: -152.22

time:100230:accelX: 1.80:accelY: -0.13:accelZ: -0.14
gyrolX: -5.19:GyroY: 100.52:gyroZ: -270.14

time:100338:accelX: 1.69:accelY: -0.10:accelZ: -0.00
gyrolX: 42.48:GyroY: 105.04:gyroZ: -252.01

time:100447:accelX: 0.85:accelY: 0.12:accelZ: -0.06
gyrolX: -15.08:GyroY: 43.82:gyroZ: -147.22

time:100554:accelX: 0.77:accelY: 0.25:accelZ: -0.10
gyrolX: -17.52:GyroY: -17.52:gyroZ: 8.85

time:100663:accelX: 1.17:accelY: -0.05:accelZ: 0.08
gyrolX: -67.14:GyroY: -45.41:gyroZ: 168.15

time:100771:accelX: 1.71:accelY: -0.14:accelZ: 0.05
gyrolX: -81.85:GyroY: -56.88:gyroZ: 306.09

time:100879:accelX: 1.81:accelY: -0.61:accelZ: -0.27
gyrolX: 59.69:GyroY: -57.80:gyroZ: 341.25

time:100988:accelX: 0.90:accelY: -0.25:accelZ: -0.47
gyrolX: -19.29:GyroY: -20.39:gyroZ: 68.54

time:101097:accelX: 0.85:accelY: -0.55:accelZ: -0.26
gyrolX: -51.70:GyroY: 10.68:gyroZ: -84.11

time:101206:accelX: 1.44:accelY: -0.31:accelZ: -0.27
gyrolX: 106.26:GyroY: 52.98:gyroZ: -186.71

time:101314:accelX: 1.90:accelY: -0.16:accelZ: -0.19
gyrolX: 24.11:GyroY: 79.71:gyroZ: -279.97

time:101422:accelX: 1.45:accelY: 0.06:accelZ: -0.08
gyrolX: 7.32:GyroY: 96.31:gyroZ: -242.49

time:101531:accelX: 0.79:accelY: 0.15:accelZ: -0.11
gyrolX: 50.42:GyroY: 24.54:gyroZ: -78.86

time:101640:accelX: 0.89:accelY: 0.24:accelZ: -0.02
gyrolX: -34.67:GyroY: -25.15:gyroZ: 47.24

time:101749:accelX: 1.28:accelY: -0.15:accelZ: -0.04
gyrolX: -57.07:GyroY: -65.12:gyroZ: 201.54

time:101857:accelX: 2.01:accelY: -0.64:accelZ: 0.09
gyrolX: -100.89:GyroY: -93.26:gyroZ: 343.75

time:101965:accelX: 1.74:accelY: -0.59:accelZ: -0.36
gyrolX: 37.84:GyroY: -27.22:gyroZ: 261.54

time:102074:accelX: 0.79:accelY: -0.58:accelZ: -0.41
gyrolX: -59.51:GyroY: -20.81:gyroZ: -9.34

time:102182:accelX: 1.03:accelY: -0.52:accelZ: -0.34
gyrolX: 76.66:GyroY: 17.09:gyroZ: -106.14

