time:145958:accelX: -0.04:accelY: -0.50:accelZ: -0.88
gyrolX: 2.32:GyroY: -0.49:gyroZ: -2.93

time:146066:accelX: -0.05:accelY: -0.50:accelZ: -0.88
gyrolX: 0.98:GyroY: -0.37:gyroZ: -2.32

time:146174:accelX: -0.05:accelY: -0.49:accelZ: -0.88
gyrolX: 3.05:GyroY: 4.15:gyroZ: -1.77

time:146282:accelX: 0.15:accelY: -0.86:accelZ: -1.11
gyrolX: 137.57:GyroY: 64.15:gyroZ: -2.56

time:146391:accelX: 0.08:accelY: -0.12:accelZ: -0.72
gyrolX: -150.94:GyroY: 141.97:gyroZ: -10.50

time:146555:accelX: -0.67:accelY: -1.58:accelZ: 0.10
gyrolX: -155.82:GyroY: 138.12:gyroZ: -109.31

time:146664:accelX: -0.27:accelY: -0.14:accelZ: 0.08
gyrolX: 98.33:GyroY: 203.12:gyroZ: -0.43

time:146872:accelX: 0.03:accelY: -2.15:accelZ: 1.96
gyrolX: 736.51:GyroY: 244.63:gyroZ: 468.75

time:146981:accelX: 3.03:accelY: 2.55:accelZ: -1.66
gyrolX: 268.19:GyroY: -229.68:gyroZ: 12.82

time:147089:accelX: 0.99:accelY: -1.05:accelZ: -0.63
gyrolX: -406.56:GyroY: 18.07:gyroZ: -190.37

time:147198:accelX: 1.47:accelY: 0.05:accelZ: -0.76
gyrolX: 88.01:GyroY: 129.27:gyroZ: -198.06

time:147306:accelX: 0.74:accelY: -0.10:accelZ: -0.05
gyrolX: -378.48:GyroY: 72.33:gyroZ: -233.03

time:147625:accelX: 1.51:accelY: -1.52:accelZ: -0.55
gyrolX: 388.61:GyroY: -101.87:gyroZ: 383.18

time:147733:accelX: 0.98:accelY: 0.16:accelZ: -0.63
gyrolX: 53.28:GyroY: 16.91:gyroZ: 52.86

time:147842:accelX: 1.13:accelY: -0.43:accelZ: -0.47
gyrolX: -206.54:GyroY: 61.77:gyroZ: -176.21

time:147951:accelX: 1.29:accelY: -0.35:accelZ: -0.33
gyrolX: -22.09:GyroY: 111.39:gyroZ: -251.95

time:148059:accelX: 0.78:accelY: -0.24:accelZ: -0.19
gyrolX: 6.41:GyroY: 48.16:gyroZ: -180.30

time:148167:accelX: 0.44:accelY: 0.25:accelZ: -0.23
gyrolX: 64.82:GyroY: -23.44:gyroZ: 19.53

time:148351:accelX: 1.35:accelY: -0.81:accelZ: -0.75
gyrolX: 178.89:GyroY: -170.29:gyroZ: 273.32

time:148460:accelX: 1.41:accelY: 0.34:accelZ: -0.80
gyrolX: -92.47:GyroY: 78.92:gyroZ: -64.03

time:148569:accelX: 1.13:accelY: -1.43:accelZ: -1.10
gyrolX: -4.52:GyroY: 166.75:gyroZ: -293.95

time:148677:accelX: 0.92:accelY: -0.42:accelZ: -0.75
gyrolX: -21.42:GyroY: 54.14:gyroZ: -357.91

time:148786:accelX: 0.12:accelY: -0.08:accelZ: -0.09
gyrolX: -444.46:GyroY: -20.45:gyroZ: -280.82

time:148926:accelX: -0.05:accelY: -1.47:accelZ: 0.46
gyrolX: 363.10:GyroY: 75.93:gyroZ: 198.97

time:149035:accelX: 0.53:accelY: 0.60:accelZ: -2.52
gyrolX: 28.32:GyroY: -7.14:gyroZ: 53.28

time:149144:accelX: -0.61:accelY: -1.10:accelZ: -0.22
gyrolX: -450.38:GyroY: -84.66:gyroZ: -237.18

time:149252:accelX: -0.07:accelY: -1.46:accelZ: 0.67
gyrolX: 608.76:GyroY: -45.84:gyroZ: -192.75

time:149361:accelX: -0.76:accelY: 0.33:accelZ: -0.21
gyrolX: -176.15:GyroY: 63.05:gyroZ: -158.81

time:149469:accelX: -0.40:accelY: -0.52:accelZ: -0.47
gyrolX: 198.30:GyroY: -93.57:gyroZ: 42.79

time:149578:accelX: -0.10:accelY: 0.35:accelZ: -0.91
gyrolX: 103.45:GyroY: -149.72:gyroZ: 16.91

time:149686:accelX: -0.03:accelY: -0.19:accelZ: -1.01
gyrolX: -58.23:GyroY: -54.87:gyroZ: -7.32

time:149794:accelX: -0.22:accelY: -0.21:accelZ: -1.24
gyrolX: -79.83:GyroY: -17.15:gyroZ: 44.56

time:149903:accelX: -0.18:accelY: -0.45:accelZ: -1.00
gyrolX: -6.23:GyroY: -13.37:gyroZ: 4.39

time:150012:accelX: -0.16:accelY: -0.31:accelZ: -0.97
